taxon_oid	Genome.Name	Status	Domain	Taxon.Object.ID	NCBI.Taxon.ID	Phylum	Class	Gene.Count	GC	Genome.Size
637000240	Rhodopseudomonas palustris HaA2	Finished	Bacteria	637000240	316058	Proteobacteria	Alphaproteobacteria	4788	0.66	5331656
642555153	Rhodopseudomonas palustris TIE-1	Finished	Bacteria	642555153	395960	Proteobacteria	Alphaproteobacteria	5377	0.65	5744041
643348571	Rhodospirillum centenum SW	Finished	Bacteria	643348571	414684	Proteobacteria	Alphaproteobacteria	4065	0.7	4355548
2511231162	Rhodospirillum rubrum F11	Finished	Bacteria	2511231162	1036743	Proteobacteria	Alphaproteobacteria	3945	0.65	4352825
637000241	Rhodospirillum rubrum S1, ATCC 11170	Finished	Bacteria	637000241	269796	Proteobacteria	Alphaproteobacteria	3933	0.65	4406557
646311949	Rhodothermus marinus R-10, DSM 4252	Finished	Bacteria	646311949	518766	Bacteroidetes	Cytophagia	2965	0.64	3386737
2505679078	Rhodothermus marinus SG0.5JP17-172	Finished	Bacteria	2505679078	762570	Bacteroidetes	unclassified	2968	0.64	3334122
2687453592	Rhodovulum sulfidophilum DSM 1374	Finished	Bacteria	2687453592	1188256	Proteobacteria	Alphaproteobacteria	4113	0.67	4347929
2667527571	Rhodovulum sulfidophilum DSM 1374	Finished	Bacteria	2667527571	1188256	Proteobacteria	Alphaproteobacteria	4104	0.67	4346304
2687453351	Rhodovulum sulfidophilum DSM 2351	Finished	Bacteria	2687453351	35806	Proteobacteria	Alphaproteobacteria	4474	0.67	4732772
2687453539	Rhodovulum sulfidophilum TUT	Finished	Bacteria	2687453539	35806	Proteobacteria	Alphaproteobacteria	3985	0.67	4196493
644736402	Rickettsia africae ESF-5	Finished	Bacteria	644736402	347255	Proteobacteria	Alphaproteobacteria	1077	0.32	1290917
640753043	Rickettsia akari Hartford	Finished	Bacteria	640753043	293614	Proteobacteria	Alphaproteobacteria	1295	0.32	1231060
2512564072	Rickettsia amblyommatis GAT-30V	Finished	Bacteria	2512564072	1105111	Proteobacteria	Alphaproteobacteria	1426	0.32	1480884
2512564059	Rickettsia australis Cutlack	Finished	Bacteria	2512564059	1105110	Proteobacteria	Alphaproteobacteria	1297	0.32	1323280
640753044	Rickettsia bellii OSU 85-389	Finished	Bacteria	640753044	391896	Proteobacteria	Alphaproteobacteria	1513	0.32	1528980
637000242	Rickettsia bellii RML369-C	Finished	Bacteria	637000242	336407	Proteobacteria	Alphaproteobacteria	1470	0.32	1522076
2512564031	Rickettsia canadensis CA410	Finished	Bacteria	2512564031	1105107	Proteobacteria	Alphaproteobacteria	1052	0.31	1150228
640753045	Rickettsia canadensis McKiel	Finished	Bacteria	640753045	293613	Proteobacteria	Alphaproteobacteria	1129	0.31	1159772
637000243	Rickettsia conorii Malish 7	Finished	Bacteria	637000243	272944	Proteobacteria	Alphaproteobacteria	1416	0.32	1268755
637000244	Rickettsia felis URRWXCal2	Finished	Bacteria	637000244	315456	Proteobacteria	Alphaproteobacteria	1552	0.33	1587240
650716082	Rickettsia heilongjiangensis 054	Finished	Bacteria	650716082	1032845	Proteobacteria	Alphaproteobacteria	1333	0.32	1278471
2511231062	Rickettsia japonica YH	Finished	Bacteria	2511231062	652620	Proteobacteria	Alphaproteobacteria	1009	0.32	1283087
2512564029	Rickettsia massiliae AZT80	Finished	Bacteria	2512564029	1105112	Proteobacteria	Alphaproteobacteria	1243	0.33	1278719
641228503	Rickettsia massiliae MTU5	Finished	Bacteria	641228503	416276	Proteobacteria	Alphaproteobacteria	1435	0.33	1376184
2512564067	Rickettsia montanensis OSU 85-930	Finished	Bacteria	2512564067	1105114	Proteobacteria	Alphaproteobacteria	1253	0.33	1279798
2512564062	Rickettsia parkeri Portsmouth	Finished	Bacteria	2512564062	1105108	Proteobacteria	Alphaproteobacteria	1354	0.32	1300386
644736403	Rickettsia peacockii Rustic	Finished	Bacteria	644736403	562019	Proteobacteria	Alphaproteobacteria	984	0.33	1314898
2512564043	Rickettsia philipii 364D	Finished	Bacteria	2512564043	481009	Proteobacteria	Alphaproteobacteria	1380	0.32	1287740
2541047049	Rickettsia prowazekii Breinl	Finished	Bacteria	2541047049	1290428	Proteobacteria	Alphaproteobacteria	956	0.29	1109301
2512564080	Rickettsia prowazekii BuV67-CWPP	Finished	Bacteria	2512564080	1105096	Proteobacteria	Alphaproteobacteria	879	0.29	1111445
2512564053	Rickettsia prowazekii Chernikova	Finished	Bacteria	2512564053	1105094	Proteobacteria	Alphaproteobacteria	881	0.29	1109804
2512564070	Rickettsia prowazekii Dachau	Finished	Bacteria	2512564070	1105097	Proteobacteria	Alphaproteobacteria	875	0.29	1109051
2512564076	Rickettsia prowazekii GvV257	Finished	Bacteria	2512564076	1105098	Proteobacteria	Alphaproteobacteria	865	0.29	1111969
2512564054	Rickettsia prowazekii Katsinyian	Finished	Bacteria	2512564054	1105095	Proteobacteria	Alphaproteobacteria	880	0.29	1111454
637000245	Rickettsia prowazekii Madrid E	Finished	Bacteria	637000245	272947	Proteobacteria	Alphaproteobacteria	875	0.29	1111523
2554235386	Rickettsia prowazekii NMRC Madrid E	Finished	Bacteria	2554235386	1290427	Proteobacteria	Alphaproteobacteria	974	0.29	1111520
2684623071	Rickettsia prowazekii Naples-1	Finished	Bacteria	2684623071	782	Proteobacteria	Alphaproteobacteria	919	0.29	1111769
646862338	Rickettsia prowazekii Rp22	Finished	Bacteria	646862338	449216	Proteobacteria	Alphaproteobacteria	990	0.29	1111612
2512564077	Rickettsia prowazekii RpGvF24	Finished	Bacteria	2512564077	1105099	Proteobacteria	Alphaproteobacteria	870	0.29	1112101
2718218392	Rickettsia raoultii Khabarovsk	Finished	Bacteria	2718218392	369822	Proteobacteria	Alphaproteobacteria	1704	0.33	1483284
2512564064	Rickettsia rhipicephali 3-7-female6-CWPP	Finished	Bacteria	2512564064	1105113	Proteobacteria	Alphaproteobacteria	1302	0.32	1305467
2671180980	Rickettsia rhipicephali HJ#5	Finished	Bacteria	2671180980	1359204	Proteobacteria	Alphaproteobacteria	1672	0.32	1448632
2512564030	Rickettsia rickettsii Arizona	Finished	Bacteria	2512564030	1105105	Proteobacteria	Alphaproteobacteria	1380	0.32	1267197
2512564034	Rickettsia rickettsii Brazil	Finished	Bacteria	2512564034	1105104	Proteobacteria	Alphaproteobacteria	1369	0.32	1255681
2512564049	Rickettsia rickettsii Colombia	Finished	Bacteria	2512564049	1105102	Proteobacteria	Alphaproteobacteria	1387	0.32	1270083
2512564040	Rickettsia rickettsii Hauke	Finished	Bacteria	2512564040	1105103	Proteobacteria	Alphaproteobacteria	1377	0.32	1269774
2512564048	Rickettsia rickettsii Hino	Finished	Bacteria	2512564048	1105100	Proteobacteria	Alphaproteobacteria	1388	0.33	1286792
2512564047	Rickettsia rickettsii Hlp#2	Finished	Bacteria	2512564047	1105101	Proteobacteria	Alphaproteobacteria	1345	0.32	1270751
641522647	Rickettsia rickettsii Iowa	Finished	Bacteria	641522647	452659	Proteobacteria	Alphaproteobacteria	1421	0.32	1268175
2718218151	Rickettsia rickettsii Iowa Large Clone	Finished	Bacteria	2718218151	783	Proteobacteria	Alphaproteobacteria	1471	0.32	1268220
2718217968	Rickettsia rickettsii Iowa Small Clone	Finished	Bacteria	2718217968	783	Proteobacteria	Alphaproteobacteria	1470	0.32	1268242
2627854257	Rickettsia rickettsii Morgan	Finished	Bacteria	2627854257	1337396	Proteobacteria	Alphaproteobacteria	1472	0.32	1269809
2627853817	Rickettsia rickettsii R	Finished	Bacteria	2627853817	1338411	Proteobacteria	Alphaproteobacteria	1453	0.32	1257005
640753046	Rickettsia rickettsii Sheila Smith	Finished	Bacteria	640753046	392021	Proteobacteria	Alphaproteobacteria	1382	0.32	1257710
2511231061	Rickettsia slovaca 13-B	Finished	Bacteria	2511231061	941638	Proteobacteria	Alphaproteobacteria	1322	0.33	1275089
2512564061	Rickettsia slovaca D-CWPP	Finished	Bacteria	2512564061	1105109	Proteobacteria	Alphaproteobacteria	1383	0.33	1275720
2512564075	Rickettsia typhi B9991CWPP	Finished	Bacteria	2512564075	1003202	Proteobacteria	Alphaproteobacteria	875	0.29	1112957
2512564057	Rickettsia typhi TH1527	Finished	Bacteria	2512564057	1003201	Proteobacteria	Alphaproteobacteria	874	0.29	1112372
637000246	Rickettsia typhi Wilmington	Finished	Bacteria	637000246	257363	Proteobacteria	Alphaproteobacteria	920	0.29	1111496
2599185121	Rickettsiales bacterium Ac37b	Finished	Bacteria	2599185121	1528098	Proteobacteria	Alphaproteobacteria	1886	0.31	1917613
649633092	Riemerella anatipestifer A350/72, DSM 15868	Finished	Bacteria	649633092	693978	Bacteroidetes	Flavobacteriia	2052	0.35	2155121
2512564079	Riemerella anatipestifer A350/72, DSM 15868	Finished	Bacteria	2512564079	693978	Bacteroidetes	Flavobacteriia	2087	0.35	2164087
2588253739	Riemerella anatipestifer CH3	Finished	Bacteria	2588253739	1354240	Bacteroidetes	Flavobacteriia	2231	0.35	2234477
2518645536	Riemerella anatipestifer RA-CH-1	Finished	Bacteria	2518645536	1228997	Bacteroidetes	Flavobacteriia	2237	0.35	2309519
2521172679	Riemerella anatipestifer RA-CH-2	Finished	Bacteria	2521172679	1271752	Bacteroidetes	Flavobacteriia	2095	0.35	2166321
651053063	Riemerella anatipestifer RA-GD	Finished	Bacteria	651053063	992406	Bacteroidetes	Flavobacteriia	2036	0.35	2166384
2718217740	Riemerella anatipestifer RA153	Finished	Bacteria	2718217740	34085	Bacteroidetes	Flavobacteriia	2168	0.35	2160281
2721755539	Riemerella anatipestifer RA17	Finished	Bacteria	2721755539	34085	Bacteroidetes	Flavobacteriia	2281	0.35	2152519
2627854212	Riemerella anatipestifer Yb2	Finished	Bacteria	2627854212	1455062	Bacteroidetes	Flavobacteriia	2105	0.35	2184066
2588253758	Rikenellaceae bacterium M3	Finished	Bacteria	2588253758	1433126	Bacteroidetes	Bacteroidia	3060	0.45	3149227
2510065008	Rivularia sp. PCC 7116	Finished	Bacteria	2510065008	373994	Cyanobacteria	unclassified	6946	0.38	8728773
646311950	Robiginitalea biformata HTCC2501	Finished	Bacteria	646311950	313596	Bacteroidetes	Flavobacteriia	3255	0.55	3530383
2684623157	Roseateles depolymerans KCTC 42856	Finished	Bacteria	2684623157	76731	Proteobacteria	Betaproteobacteria	4927	0.67	5681722
2511231128	Roseburia hominis A2-183, DSM 16839	Finished	Bacteria	2511231128	585394	Firmicutes	Clostridia	3432	0.48	3592125
650377964	Roseburia intestinalis M50/1	Finished	Bacteria	650377964	166486	Firmicutes	Clostridia	3534	0.42	4143550
650377965	Roseburia intestinalis XB6B4	Finished	Bacteria	650377965	718255	Firmicutes	Clostridia	3699	0.43	4286292
640753047	Roseiflexus castenholzii HLO8, DSM 13941	Finished	Bacteria	640753047	383372	Chloroflexi	Chloroflexia	4509	0.61	5723298
640427139	Roseiflexus sp. RS-1	Finished	Bacteria	640427139	357808	Chloroflexi	Chloroflexia	4693	0.6	5801598
639633056	Roseobacter denitrificans OCh 114	Finished	Bacteria	639633056	375451	Proteobacteria	Alphaproteobacteria	4201	0.59	4331234
2510065042	Roseobacter litoralis Och 149	Finished	Bacteria	2510065042	391595	Proteobacteria	Alphaproteobacteria	4668	0.57	4745450
2718217793	Roseomonas gilardii U14-5	Finished	Bacteria	2718217793	257708	Proteobacteria	Alphaproteobacteria	5006	0.7	5412463
649633093	Rothia dentocariosa ATCC 17931	Finished	Bacteria	649633093	762948	Actinobacteria	Actinobacteria	2281	0.54	2506025
646311951	Rothia mucilaginosa DY-18	Finished	Bacteria	646311951	680646	Actinobacteria	Actinobacteria	1965	0.6	2264603
2687453485	Rothia mucilaginosa NUM-Rm6536	Finished	Bacteria	2687453485	43675	Actinobacteria	Actinobacteria	1804	0.6	2292716
649633083	Rubinisphaera brasiliensis DSM 5305	Finished	Bacteria	649633083	756272	Planctomycetes	Planctomycetia	4865	0.56	6006602
2513237199	Rubrivivax gelatinosus IL144	Finished	Bacteria	2513237199	983917	Proteobacteria	Betaproteobacteria	4766	0.71	5043253
2574179822	Rubrobacter radiotolerans RSPS-4	Finished	Bacteria	2574179822	42256	Actinobacteria	Rubrobacteria	3210	0.67	3267233
637000248	Rubrobacter xylanophilus DSM 9941	Finished	Bacteria	637000248	266117	Actinobacteria	Rubrobacteria	3283	0.7	3225748
2534682167	Ruegeria mobilis F1926	Finished	Bacteria	2534682167	1265309	Proteobacteria	Alphaproteobacteria	5099	0.58	4558863
637000267	Ruegeria pomeroyi DSS-3	Finished	Bacteria	637000267	246200	Proteobacteria	Alphaproteobacteria	4355	0.64	4601053
637000268	Ruegeria sp. TM1040	Finished	Bacteria	637000268	292414	Proteobacteria	Alphaproteobacteria	3964	0.6	4153699
2687453517	Rufibacter sp. DG15C	Finished	Bacteria	2687453517	1379909	Bacteroidetes	Cytophagia	3603	0.49	4143738
2645727805	Rufibacter tibetensis 1351	Finished	Bacteria	2645727805	512763	Bacteroidetes	Cytophagia	4384	0.47	5165513
2654587981	Rufibacter tibetensis 1351 null replaces 100914	Finished	Bacteria	2654587981	512763	Bacteroidetes	Cytophagia	4542	0.47	5413467
2593339110	Rugosibacter aromaticivorans PG1-Ca6	Finished	Bacteria	2593339110	1565605	Proteobacteria	Betaproteobacteria	2902	0.55	2934611
2721755613	Ruminiclostridium sp. KB18	Finished	Bacteria	2721755613	1834198	Firmicutes	Clostridia	3877	0.55	3802817
2534681956	Ruminiclostridium thermocellum AD2	Finished	Bacteria	2534681956	1138384	Firmicutes	Clostridia	3092	0.39	3433572
2660238162	Ruminiclostridium thermocellum AD2 null replaces 15405	Finished	Bacteria	2660238162	1138384	Firmicutes	Clostridia	3135	0.39	3554854
640069309	Ruminiclostridium thermocellum ATCC 27405	Finished	Bacteria	640069309	203119	Firmicutes	Clostridia	3335	0.39	3843301
650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	Finished	Bacteria	650377924	637887	Firmicutes	Clostridia	3102	0.39	3561619
649633094	Ruminococcus albus 7	Finished	Bacteria	649633094	697329	Firmicutes	Clostridia	4103	0.44	4482087
2585427614	Ruminococcus bicirculans 80/3	Finished	Bacteria	2585427614	1160721	Firmicutes	Clostridia	2737	0.43	2968500
650377966	Ruminococcus bromii L2-63	Finished	Bacteria	650377966	40518	Firmicutes	Clostridia	1852	0.41	2249085
650377969	Ruminococcus sp. 18P13	Finished	Bacteria	650377969	213810	Firmicutes	Clostridia	2162	0.53	2573208
650377968	Ruminococcus sp. SR1/5	Finished	Bacteria	650377968	41978	Firmicutes	Clostridia	3313	0.44	3545606
650377970	Ruminococcus torques L2-14	Finished	Bacteria	650377970	33039	Firmicutes	Clostridia	2848	0.41	3341681
2684623142	Rummeliibacillus stabekisii PP9	Finished	Bacteria	2684623142	241244	Firmicutes	Bacilli	3596	0.38	3420739
2505679030	Runella slithyformis LSU4, DSM 19594	Finished	Bacteria	2505679030	761193	Bacteroidetes	Cytophagia	6025	0.46	6919729
644736404	Saccharomonospora viridis P101, DSM 43017	Finished	Bacteria	644736404	471857	Actinobacteria	Actinobacteria	3962	0.67	4308349
638208609	Saccharomyces cerevisiae S288C	Finished	Eukaryota	638208609	4932	Ascomycota	Saccharomycetes	6273	0.38	12156600
2739368104	Saccharomyces cerevisiae YJM1078	Finished	Eukaryota	2739368104	1296266	Ascomycota	Saccharomycetes	6148	0.38	11851302
2739368095	Saccharomyces cerevisiae YJM1332	Finished	Eukaryota	2739368095	1294348	Ascomycota	Saccharomycetes	6707	0.38	12261038
637000249	Saccharophagus degradans 2-40	Finished	Bacteria	637000249	203122	Proteobacteria	Gammaproteobacteria	4114	0.46	5057531
640069329	Saccharopolyspora erythraea NRRL 2338	Finished	Bacteria	640069329	405948	Actinobacteria	Actinobacteria	7290	0.71	8212805
2540341184	Saccharothrix espanaensis DSM 44229	Finished	Bacteria	2540341184	1179773	Actinobacteria	Actinobacteria	8495	0.72	9360653
2718217993	Salegentibacter sp. T436	Finished	Bacteria	2718217993	1729720	Bacteroidetes	Flavobacteriia	3695	0.37	4086550
2597489945	Salinarchaeum sp. Harcht-Bsk1	Finished	Archaea	2597489945	1333523	Euryarchaeota	Halobacteria	3139	0.67	3255260
637000250	Salinibacter ruber M31, DSM 13855	Finished	Bacteria	637000250	309807	Bacteroidetes	unclassified	2899	0.66	3587328
2561511240	Salinibacter ruber M8	Finished	Bacteria	2561511240	761659	Bacteroidetes	unclassified	3302	0.66	3832918
2556921662	Salinispira pacifica L21-RPul-D2	Finished	Bacteria	2556921662	1307761	Spirochaetes	Spirochaetia	3500	0.52	3782798
641228504	Salinispora arenicola CNS-205	Finished	Bacteria	641228504	391037	Actinobacteria	Actinobacteria	5169	0.7	5786361
640427140	Salinispora tropica CNB-440	Finished	Bacteria	640427140	369723	Actinobacteria	Actinobacteria	4664	0.69	5183331
650716084	Salmonella bongori NCTC 12419	Finished	Bacteria	650716084	218493	Proteobacteria	Gammaproteobacteria	3969	0.51	4460105
2561511179	Salmonella bongori Sbon_167	Finished	Bacteria	2561511179	1197719	Proteobacteria	Gammaproteobacteria	4878	0.51	4773537
2585427625	Salmonella bongori sv. 48:z41 RKS3044	Finished	Bacteria	2585427625	1382510	Proteobacteria	Gammaproteobacteria	4121	0.51	4394500
2687453430	Salmonella enterica C629	Finished	Bacteria	2687453430	28901	Proteobacteria	Gammaproteobacteria	4945	0.52	5001829
2554235343	Salmonella enterica Enterica sv. Heidelberg 41578	Finished	Bacteria	2554235343	1124936	Proteobacteria	Gammaproteobacteria	4819	0.52	4951478
2619619292	Salmonella enterica arizonae sv. 62:z36:- RKS2983	Finished	Bacteria	2619619292	1386967	Proteobacteria	Gammaproteobacteria	4433	0.51	4574846
641228505	Salmonella enterica arizonae sv. 62:z4,z23 RSK2980	Finished	Bacteria	641228505	882884	Proteobacteria	Gammaproteobacteria	4695	0.51	4600800
2687453532	Salmonella enterica diarizonae 11-01853	Finished	Bacteria	2687453532	59204	Proteobacteria	Gammaproteobacteria	4663	0.51	4869451
2687453586	Salmonella enterica diarizonae 11-01854	Finished	Bacteria	2687453586	59204	Proteobacteria	Gammaproteobacteria	4658	0.51	4869400
2687453134	Salmonella enterica diarizonae 11-01855	Finished	Bacteria	2687453134	59204	Proteobacteria	Gammaproteobacteria	4536	0.52	4779347
650377971	Salmonella enterica enterica sv Typhimurium 4/74	Finished	Bacteria	650377971	909946	Proteobacteria	Gammaproteobacteria	4948	0.52	5067451
646862339	Salmonella enterica enterica sv, Typhimurium D23580	Finished	Bacteria	646862339	568708	Proteobacteria	Gammaproteobacteria	4631	0.52	4879400
2554235429	Salmonella enterica enterica sv. 4,[5],12:i:- 08-1736	Finished	Bacteria	2554235429	866913	Proteobacteria	Gammaproteobacteria	4624	0.52	4822189
2558309073	Salmonella enterica enterica sv. Agona 24249	Finished	Bacteria	2558309073	1406860	Proteobacteria	Gammaproteobacteria	4543	0.52	4762840
2687453266	Salmonella enterica enterica sv. Agona 392869-2	Finished	Bacteria	2687453266	1072590	Proteobacteria	Gammaproteobacteria	4657	0.52	4798530
2721755609	Salmonella enterica enterica sv. Anatum GT-01	Finished	Bacteria	2721755609	58712	Proteobacteria	Gammaproteobacteria	4905	0.52	4995362
2718217829	Salmonella enterica enterica sv. Anatum GT-38	Finished	Bacteria	2718217829	58712	Proteobacteria	Gammaproteobacteria	4839	0.52	4946154
2627854268	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1175	Finished	Bacteria	2627854268	1454590	Proteobacteria	Gammaproteobacteria	4595	0.52	4731586
2687453175	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1676	Finished	Bacteria	2687453175	1454587	Proteobacteria	Gammaproteobacteria	4523	0.52	4676958
2687453460	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1677	Finished	Bacteria	2687453460	1454588	Proteobacteria	Gammaproteobacteria	4743	0.52	4836394
2687453177	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1727	Finished	Bacteria	2687453177	1454584	Proteobacteria	Gammaproteobacteria	4943	0.52	4991101
2687453198	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1728	Finished	Bacteria	2687453198	1454589	Proteobacteria	Gammaproteobacteria	4656	0.52	4783492
2627854075	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1735	Finished	Bacteria	2627854075	1454585	Proteobacteria	Gammaproteobacteria	4760	0.52	4844415
2687453150	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1736	Finished	Bacteria	2687453150	1454586	Proteobacteria	Gammaproteobacteria	4749	0.52	4864598
2627853802	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1764	Finished	Bacteria	2627853802	1454592	Proteobacteria	Gammaproteobacteria	4531	0.52	4667736
2687453242	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1765	Finished	Bacteria	2687453242	1454593	Proteobacteria	Gammaproteobacteria	4894	0.52	4955431
2687453155	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1766	Finished	Bacteria	2687453155	1454594	Proteobacteria	Gammaproteobacteria	4616	0.52	4751034
2687453152	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1781	Finished	Bacteria	2687453152	1454596	Proteobacteria	Gammaproteobacteria	4486	0.52	4636307
2684623156	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1783	Finished	Bacteria	2684623156	1454583	Proteobacteria	Gammaproteobacteria	4663	0.52	4804699
2561511201	Salmonella enterica enterica sv. Bareilly CFSAN000189	Finished	Bacteria	2561511201	1173427	Proteobacteria	Gammaproteobacteria	4576	0.52	4808805
2558309121	Salmonella enterica enterica sv. Bovismorbificans 3114	Finished	Bacteria	2558309121	1320309	Proteobacteria	Gammaproteobacteria	4826	0.52	4770529
2579778582	Salmonella enterica enterica sv. Bredeney CFSAN001080	Finished	Bacteria	2579778582	1194154	Proteobacteria	Gammaproteobacteria	4282	0.52	4603849
2574179975	Salmonella enterica enterica sv. Cerro CFSAN001588	Finished	Bacteria	2574179975	1410916	Proteobacteria	Gammaproteobacteria	4587	0.52	4699438
2568526425	Salmonella enterica enterica sv. Choleraesuis ATCC 10708	Finished	Bacteria	2568526425	938142	Proteobacteria	Gammaproteobacteria	4542	0.52	4666381
2597490160	Salmonella enterica enterica sv. Choleraesuis C500	Finished	Bacteria	2597490160	119912	Proteobacteria	Gammaproteobacteria	4696	0.52	4751585
637000251	Salmonella enterica enterica sv. Choleraesuis SC-B67	Finished	Bacteria	637000251	321314	Proteobacteria	Gammaproteobacteria	4996	0.52	4944000
2554235428	Salmonella enterica enterica sv. Cubana CFSAN002050	Finished	Bacteria	2554235428	1271863	Proteobacteria	Gammaproteobacteria	5117	0.52	5267011
2630968980	Salmonella enterica enterica sv. Dublin	Finished	Bacteria	2630968980	98360	Proteobacteria	Gammaproteobacteria	4784	0.52	4814038
2541047617	Salmonella enterica enterica sv. Enteritidis CDC_2010K_0968	Finished	Bacteria	2541047617	886715	Proteobacteria	Gammaproteobacteria	4595	0.52	4733657
2684623137	Salmonella enterica enterica sv. Enteritidis CMCC50041	Finished	Bacteria	2684623137	149539	Proteobacteria	Gammaproteobacteria	4634	0.52	4735702
2579778758	Salmonella enterica enterica sv. Enteritidis Durban	Finished	Bacteria	2579778758	149539	Proteobacteria	Gammaproteobacteria	4454	0.52	4738298
2721755629	Salmonella enterica enterica sv. Enteritidis EC20090135	Finished	Bacteria	2721755629	1412460	Proteobacteria	Gammaproteobacteria	4505	0.52	4686535
2718218082	Salmonella enterica enterica sv. Enteritidis EC20090193	Finished	Bacteria	2718218082	1412459	Proteobacteria	Gammaproteobacteria	4506	0.52	4685850
2718217721	Salmonella enterica enterica sv. Enteritidis EC20090195	Finished	Bacteria	2718217721	1412587	Proteobacteria	Gammaproteobacteria	4506	0.52	4685846
2718218343	Salmonella enterica enterica sv. Enteritidis EC20090332	Finished	Bacteria	2718218343	1412461	Proteobacteria	Gammaproteobacteria	4506	0.52	4685850
2721755509	Salmonella enterica enterica sv. Enteritidis EC20090530	Finished	Bacteria	2721755509	1412585	Proteobacteria	Gammaproteobacteria	4505	0.52	4685841
2718217769	Salmonella enterica enterica sv. Enteritidis EC20090531	Finished	Bacteria	2718217769	1412462	Proteobacteria	Gammaproteobacteria	4503	0.52	4685834
2718218083	Salmonella enterica enterica sv. Enteritidis EC20090641	Finished	Bacteria	2718218083	1412453	Proteobacteria	Gammaproteobacteria	4595	0.52	4712309
2718218340	Salmonella enterica enterica sv. Enteritidis EC20090698	Finished	Bacteria	2718218340	1412454	Proteobacteria	Gammaproteobacteria	4543	0.52	4680996
2718217895	Salmonella enterica enterica sv. Enteritidis EC20090884	Finished	Bacteria	2718217895	1412463	Proteobacteria	Gammaproteobacteria	4503	0.52	4685838
2718218107	Salmonella enterica enterica sv. Enteritidis EC20100088	Finished	Bacteria	2718218107	1412598	Proteobacteria	Gammaproteobacteria	4510	0.52	4685845
2718217717	Salmonella enterica enterica sv. Enteritidis EC20100089	Finished	Bacteria	2718217717	1412599	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2718218070	Salmonella enterica enterica sv. Enteritidis EC20100100	Finished	Bacteria	2718218070	1412586	Proteobacteria	Gammaproteobacteria	4503	0.52	4685841
2721755768	Salmonella enterica enterica sv. Enteritidis EC20100101	Finished	Bacteria	2721755768	1412457	Proteobacteria	Gammaproteobacteria	4529	0.52	4654156
2718217918	Salmonella enterica enterica sv. Enteritidis EC20100103	Finished	Bacteria	2718217918	1412458	Proteobacteria	Gammaproteobacteria	4505	0.52	4685835
2721755507	Salmonella enterica enterica sv. Enteritidis EC20100130	Finished	Bacteria	2721755507	1412464	Proteobacteria	Gammaproteobacteria	4504	0.52	4685849
2721755664	Salmonella enterica enterica sv. Enteritidis EC20100131	Finished	Bacteria	2721755664	1412584	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2718218176	Salmonella enterica enterica sv. Enteritidis EC20100134	Finished	Bacteria	2718218176	1412465	Proteobacteria	Gammaproteobacteria	4504	0.52	4685849
2718218314	Salmonella enterica enterica sv. Enteritidis EC20100325	Finished	Bacteria	2718218314	1412600	Proteobacteria	Gammaproteobacteria	4570	0.52	4685849
2718218315	Salmonella enterica enterica sv. Enteritidis EC20110221	Finished	Bacteria	2718218315	1412455	Proteobacteria	Gammaproteobacteria	4588	0.52	4709033
2718218377	Salmonella enterica enterica sv. Enteritidis EC20110222	Finished	Bacteria	2718218377	1412456	Proteobacteria	Gammaproteobacteria	4506	0.52	4686198
2718218157	Salmonella enterica enterica sv. Enteritidis EC20111510	Finished	Bacteria	2718218157	1412549	Proteobacteria	Gammaproteobacteria	4508	0.52	4685842
2721755766	Salmonella enterica enterica sv. Enteritidis EC20111514	Finished	Bacteria	2721755766	1412539	Proteobacteria	Gammaproteobacteria	4505	0.52	4685845
2718218287	Salmonella enterica enterica sv. Enteritidis EC20111515	Finished	Bacteria	2718218287	1412538	Proteobacteria	Gammaproteobacteria	4507	0.52	4685847
2718218313	Salmonella enterica enterica sv. Enteritidis EC20111554	Finished	Bacteria	2718218313	1412567	Proteobacteria	Gammaproteobacteria	4503	0.52	4685846
2728369342	Salmonella enterica enterica sv. Enteritidis EC20111561	Finished	Bacteria	2728369342	1412572	Proteobacteria	Gammaproteobacteria	4506	0.52	4685848
2721755533	Salmonella enterica enterica sv. Enteritidis EC20111576	Finished	Bacteria	2721755533	1412535	Proteobacteria	Gammaproteobacteria	4506	0.52	4685845
2718217830	Salmonella enterica enterica sv. Enteritidis EC20120002	Finished	Bacteria	2718217830	1412466	Proteobacteria	Gammaproteobacteria	4554	0.52	4679418
2718218299	Salmonella enterica enterica sv. Enteritidis EC20120003	Finished	Bacteria	2718218299	1412467	Proteobacteria	Gammaproteobacteria	4504	0.52	4685974
